timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1630261263614,2,HTTP Request,200,OK,Fetch Player By Id 2-107,text,true,,269,131,1,1,http://localhost:4000/api/player/108,2,0,1
1630261263668,1,HTTP Request,200,OK,Fetch Player By Id 2-108,text,true,,269,131,1,1,http://localhost:4000/api/player/109,1,0,0
1630261263715,1,HTTP Request,200,OK,Fetch Player By Id 2-109,text,true,,269,131,1,1,http://localhost:4000/api/player/110,1,0,0
1630261263767,1,HTTP Request,200,OK,Fetch Player By Id 2-110,text,true,,269,131,1,1,http://localhost:4000/api/player/111,1,0,0
1630261263813,2,HTTP Request,200,OK,Fetch Player By Id 2-111,text,true,,269,131,1,1,http://localhost:4000/api/player/112,2,0,1
1630261263863,2,HTTP Request,200,OK,Fetch Player By Id 2-112,text,true,,269,131,1,1,http://localhost:4000/api/player/113,2,0,1
1630261263915,1,HTTP Request,200,OK,Fetch Player By Id 2-113,text,true,,269,131,1,1,http://localhost:4000/api/player/114,1,0,0
1630261263963,2,HTTP Request,200,OK,Fetch Player By Id 2-114,text,true,,269,131,1,1,http://localhost:4000/api/player/115,2,0,1
1630261264013,2,HTTP Request,200,OK,Fetch Player By Id 2-115,text,true,,269,131,1,1,http://localhost:4000/api/player/116,2,0,1
1630261264062,2,HTTP Request,200,OK,Fetch Player By Id 2-116,text,true,,269,131,1,1,http://localhost:4000/api/player/117,2,0,1
1630261264114,2,HTTP Request,200,OK,Fetch Player By Id 2-117,text,true,,269,131,1,1,http://localhost:4000/api/player/118,2,0,1
1630261264163,2,HTTP Request,200,OK,Fetch Player By Id 2-118,text,true,,269,131,1,1,http://localhost:4000/api/player/119,2,0,1
1630261264211,1,HTTP Request,200,OK,Fetch Player By Id 2-119,text,true,,269,131,1,1,http://localhost:4000/api/player/120,1,0,0
1630261264264,2,HTTP Request,200,OK,Fetch Player By Id 2-120,text,true,,269,131,1,1,http://localhost:4000/api/player/121,2,0,1
1630261264310,2,HTTP Request,200,OK,Fetch Player By Id 2-121,text,true,,269,131,1,1,http://localhost:4000/api/player/122,2,0,1
1630261264361,1,HTTP Request,200,OK,Fetch Player By Id 2-122,text,true,,269,131,1,1,http://localhost:4000/api/player/123,1,0,0
1630261264409,2,HTTP Request,200,OK,Fetch Player By Id 2-123,text,true,,269,131,1,1,http://localhost:4000/api/player/124,2,0,1
1630261264463,2,HTTP Request,200,OK,Fetch Player By Id 2-124,text,true,,269,131,1,1,http://localhost:4000/api/player/125,2,0,1
1630261264508,2,HTTP Request,200,OK,Fetch Player By Id 2-125,text,true,,269,131,1,1,http://localhost:4000/api/player/126,2,0,1
1630261264564,1,HTTP Request,200,OK,Fetch Player By Id 2-126,text,true,,269,131,1,1,http://localhost:4000/api/player/127,1,0,0
1630261264608,2,HTTP Request,200,OK,Fetch Player By Id 2-127,text,true,,269,131,1,1,http://localhost:4000/api/player/128,2,0,1
1630261264660,2,HTTP Request,200,OK,Fetch Player By Id 2-128,text,true,,269,131,1,1,http://localhost:4000/api/player/129,2,0,1
1630261264713,2,HTTP Request,200,OK,Fetch Player By Id 2-129,text,true,,269,131,1,1,http://localhost:4000/api/player/130,2,0,1
1630261264762,2,HTTP Request,200,OK,Fetch Player By Id 2-130,text,true,,269,131,1,1,http://localhost:4000/api/player/131,2,0,1
1630261264812,1,HTTP Request,200,OK,Fetch Player By Id 2-131,text,true,,269,131,1,1,http://localhost:4000/api/player/132,1,0,0
1630261264860,1,HTTP Request,200,OK,Fetch Player By Id 2-132,text,true,,269,131,1,1,http://localhost:4000/api/player/133,1,0,1
1630261264912,2,HTTP Request,200,OK,Fetch Player By Id 2-133,text,true,,269,131,1,1,http://localhost:4000/api/player/134,2,0,1
1630261264958,2,HTTP Request,200,OK,Fetch Player By Id 2-134,text,true,,269,131,1,1,http://localhost:4000/api/player/135,2,0,1
1630261265012,2,HTTP Request,200,OK,Fetch Player By Id 2-135,text,true,,269,131,1,1,http://localhost:4000/api/player/136,2,0,0
1630261265057,2,HTTP Request,200,OK,Fetch Player By Id 2-136,text,true,,269,131,1,1,http://localhost:4000/api/player/137,2,0,1
1630261265108,2,HTTP Request,200,OK,Fetch Player By Id 2-137,text,true,,269,131,1,1,http://localhost:4000/api/player/138,2,0,1
1630261265157,2,HTTP Request,200,OK,Fetch Player By Id 2-138,text,true,,269,131,1,1,http://localhost:4000/api/player/139,2,0,1
1630261265211,2,HTTP Request,200,OK,Fetch Player By Id 2-139,text,true,,269,131,1,1,http://localhost:4000/api/player/140,1,0,1
1630261265256,2,HTTP Request,200,OK,Fetch Player By Id 2-140,text,true,,269,131,1,1,http://localhost:4000/api/player/141,2,0,1
1630261265307,2,HTTP Request,200,OK,Fetch Player By Id 2-141,text,true,,269,131,1,1,http://localhost:4000/api/player/142,1,0,1
1630261265358,2,HTTP Request,200,OK,Fetch Player By Id 2-142,text,true,,269,131,1,1,http://localhost:4000/api/player/143,2,0,1
1630261265407,1,HTTP Request,200,OK,Fetch Player By Id 2-143,text,true,,269,131,1,1,http://localhost:4000/api/player/144,1,0,0
1630261265455,2,HTTP Request,200,OK,Fetch Player By Id 2-144,text,true,,269,131,1,1,http://localhost:4000/api/player/145,2,0,1
1630261265507,6,HTTP Request,200,OK,Fetch Player By Id 2-145,text,true,,269,131,1,1,http://localhost:4000/api/player/146,6,0,4
1630261265556,2,HTTP Request,200,OK,Fetch Player By Id 2-146,text,true,,269,131,1,1,http://localhost:4000/api/player/147,2,0,1
1630261265605,2,HTTP Request,200,OK,Fetch Player By Id 2-147,text,true,,269,131,1,1,http://localhost:4000/api/player/148,2,0,0
1630261265655,1,HTTP Request,200,OK,Fetch Player By Id 2-148,text,true,,269,131,1,1,http://localhost:4000/api/player/149,1,0,0
1630261265705,1,HTTP Request,200,OK,Fetch Player By Id 2-149,text,true,,269,131,1,1,http://localhost:4000/api/player/150,1,0,0
1630261265754,2,HTTP Request,200,OK,Fetch Player By Id 2-150,text,true,,269,131,1,1,http://localhost:4000/api/player/151,2,0,1
1630261265806,1,HTTP Request,200,OK,Fetch Player By Id 2-151,text,true,,269,131,1,1,http://localhost:4000/api/player/152,1,0,0
1630261265855,2,HTTP Request,200,OK,Fetch Player By Id 2-152,text,true,,269,131,1,1,http://localhost:4000/api/player/153,2,0,0
1630261265905,2,HTTP Request,200,OK,Fetch Player By Id 2-153,text,true,,269,131,1,1,http://localhost:4000/api/player/154,2,0,1
1630261265955,2,HTTP Request,200,OK,Fetch Player By Id 2-154,text,true,,269,131,1,1,http://localhost:4000/api/player/155,2,0,0
1630261266005,1,HTTP Request,200,OK,Fetch Player By Id 2-155,text,true,,269,131,1,1,http://localhost:4000/api/player/156,1,0,0
1630261266056,2,HTTP Request,200,OK,Fetch Player By Id 2-156,text,true,,269,131,1,1,http://localhost:4000/api/player/157,2,0,1
1630261266105,1,HTTP Request,200,OK,Fetch Player By Id 2-157,text,true,,269,131,1,1,http://localhost:4000/api/player/158,1,0,0
1630261266153,1,HTTP Request,200,OK,Fetch Player By Id 2-158,text,true,,269,131,1,1,http://localhost:4000/api/player/159,1,0,0
1630261266204,2,HTTP Request,200,OK,Fetch Player By Id 2-159,text,true,,269,131,1,1,http://localhost:4000/api/player/160,2,0,1
1630261266255,1,HTTP Request,200,OK,Fetch Player By Id 2-160,text,true,,269,131,1,1,http://localhost:4000/api/player/161,1,0,0
1630261266304,1,HTTP Request,200,OK,Fetch Player By Id 2-161,text,true,,269,131,1,1,http://localhost:4000/api/player/162,1,0,0
1630261266351,1,HTTP Request,200,OK,Fetch Player By Id 2-162,text,true,,269,131,1,1,http://localhost:4000/api/player/163,1,0,0
1630261266402,1,HTTP Request,200,OK,Fetch Player By Id 2-163,text,true,,269,131,1,1,http://localhost:4000/api/player/164,1,0,0
1630261266451,1,HTTP Request,200,OK,Fetch Player By Id 2-164,text,true,,269,131,1,1,http://localhost:4000/api/player/165,1,0,0
1630261266502,1,HTTP Request,200,OK,Fetch Player By Id 2-165,text,true,,269,131,1,1,http://localhost:4000/api/player/166,1,0,0
1630261266556,1,HTTP Request,200,OK,Fetch Player By Id 2-166,text,true,,269,131,1,1,http://localhost:4000/api/player/167,1,0,1
1630261266607,1,HTTP Request,200,OK,Fetch Player By Id 2-167,text,true,,269,131,1,1,http://localhost:4000/api/player/168,1,0,0
1630261266652,1,HTTP Request,200,OK,Fetch Player By Id 2-168,text,true,,269,131,1,1,http://localhost:4000/api/player/169,1,0,0
1630261266701,2,HTTP Request,200,OK,Fetch Player By Id 2-169,text,true,,269,131,1,1,http://localhost:4000/api/player/170,1,0,0
1630261266754,1,HTTP Request,200,OK,Fetch Player By Id 2-170,text,true,,269,131,1,1,http://localhost:4000/api/player/171,1,0,0
1630261266801,1,HTTP Request,200,OK,Fetch Player By Id 2-171,text,true,,269,131,1,1,http://localhost:4000/api/player/172,1,0,0
1630261266851,1,HTTP Request,200,OK,Fetch Player By Id 2-172,text,true,,269,131,1,1,http://localhost:4000/api/player/173,1,0,1
1630261266905,1,HTTP Request,200,OK,Fetch Player By Id 2-173,text,true,,269,131,1,1,http://localhost:4000/api/player/174,1,0,0
1630261266951,2,HTTP Request,200,OK,Fetch Player By Id 2-174,text,true,,269,131,1,1,http://localhost:4000/api/player/175,2,0,1
1630261267001,1,HTTP Request,200,OK,Fetch Player By Id 2-175,text,true,,269,131,1,1,http://localhost:4000/api/player/176,1,0,0
1630261267055,1,HTTP Request,200,OK,Fetch Player By Id 2-176,text,true,,269,131,1,1,http://localhost:4000/api/player/177,1,0,0
1630261267101,1,HTTP Request,200,OK,Fetch Player By Id 2-177,text,true,,269,131,1,1,http://localhost:4000/api/player/178,1,0,0
1630261267151,1,HTTP Request,200,OK,Fetch Player By Id 2-178,text,true,,269,131,1,1,http://localhost:4000/api/player/179,1,0,0
1630261267205,1,HTTP Request,200,OK,Fetch Player By Id 2-179,text,true,,269,131,1,1,http://localhost:4000/api/player/180,1,0,0
1630261267251,2,HTTP Request,200,OK,Fetch Player By Id 2-180,text,true,,269,131,1,1,http://localhost:4000/api/player/181,2,0,1
1630261267303,1,HTTP Request,200,OK,Fetch Player By Id 2-181,text,true,,269,131,1,1,http://localhost:4000/api/player/182,1,0,0
1630261267351,2,HTTP Request,200,OK,Fetch Player By Id 2-182,text,true,,269,131,1,1,http://localhost:4000/api/player/183,2,0,1
1630261267400,2,HTTP Request,200,OK,Fetch Player By Id 2-183,text,true,,269,131,1,1,http://localhost:4000/api/player/184,2,0,1
1630261267452,1,HTTP Request,200,OK,Fetch Player By Id 2-184,text,true,,269,131,1,1,http://localhost:4000/api/player/185,1,0,0
1630261267501,2,HTTP Request,200,OK,Fetch Player By Id 2-185,text,true,,269,131,1,1,http://localhost:4000/api/player/186,2,0,1
1630261267553,2,HTTP Request,200,OK,Fetch Player By Id 2-186,text,true,,269,131,1,1,http://localhost:4000/api/player/187,2,0,1
1630261267596,2,HTTP Request,200,OK,Fetch Player By Id 2-187,text,true,,269,131,1,1,http://localhost:4000/api/player/188,2,0,0
1630261267649,2,HTTP Request,200,OK,Fetch Player By Id 2-188,text,true,,269,131,1,1,http://localhost:4000/api/player/189,2,0,1
1630261267699,2,HTTP Request,200,OK,Fetch Player By Id 2-189,text,true,,269,131,1,1,http://localhost:4000/api/player/190,2,0,1
1630261267748,1,HTTP Request,200,OK,Fetch Player By Id 2-190,text,true,,269,131,1,1,http://localhost:4000/api/player/191,1,0,0
1630261267796,2,HTTP Request,200,OK,Fetch Player By Id 2-191,text,true,,269,131,1,1,http://localhost:4000/api/player/192,2,0,1
1630261267849,2,HTTP Request,200,OK,Fetch Player By Id 2-192,text,true,,269,131,1,1,http://localhost:4000/api/player/193,2,0,1
1630261267897,2,HTTP Request,200,OK,Fetch Player By Id 2-193,text,true,,269,131,1,1,http://localhost:4000/api/player/194,2,0,1
1630261267946,2,HTTP Request,200,OK,Fetch Player By Id 2-194,text,true,,269,131,1,1,http://localhost:4000/api/player/195,2,0,1
1630261267998,2,HTTP Request,200,OK,Fetch Player By Id 2-195,text,true,,269,131,1,1,http://localhost:4000/api/player/196,2,0,1
1630261268048,2,HTTP Request,200,OK,Fetch Player By Id 2-196,text,true,,269,131,1,1,http://localhost:4000/api/player/197,2,0,1
1630261268094,1,HTTP Request,200,OK,Fetch Player By Id 2-197,text,true,,269,131,1,1,http://localhost:4000/api/player/198,1,0,1
1630261268146,2,HTTP Request,200,OK,Fetch Player By Id 2-198,text,true,,269,131,1,1,http://localhost:4000/api/player/199,2,0,1
1630261268194,2,HTTP Request,200,OK,Fetch Player By Id 2-199,text,true,,269,131,1,1,http://localhost:4000/api/player/200,2,0,1
1630261268246,1,HTTP Request,200,OK,Fetch Player By Id 2-200,text,true,,267,129,1,1,http://localhost:4000/api/player/2,1,0,0
